0.94892031,リュウジさんのレシピ通りに豚汁を調理して美味かったそのあと冷蔵庫に一晩寝かしたら味がまろやかになってうま味が増してさらにパワーアップして0日目に最高傑作になりました
0.946581936,素晴らしい料理を本当に毎日ありがとうございます大好物の豚汁でしかも至高シリーズということで動画がアップロードされた瞬間に食材を購入しに行きました明日から妻が第一子出産予定日の為入院をします夫婦0人で食べる最後の食卓がそして本日のレシピでついに0レシピ目を迎えました夫婦揃って大好きなバズレシピを見て早速料理をしました本当は夕食あさりの酒蒸しでしたそれを食べてからの動画を見てその後急遽買い物行きました先程食べましたが本当に最高の味でしかありません豚の味噌汁ではなく豚汁名言ですリュウジさんも相も変わらず最高なテンションといつもの酒呑みっぷり最高の滑舌と最高のフレーズをありがとうございますこれからも夫婦共そして0人家族になってからもお世話になりますこれからも頑張って下さい本当に応援していますたくさんの動画いつも本当にありがとうございます
0.944709015,今日リュウジさんの動画見ながら豚汁作ってみましたお店で出てくる豚汁みたいで本当に最高の味でしたしょうがも効いてて体が温かくなりましたありがとうございましたまた豚汁作るときは絶対にリュウジさんのレシピで作ります
0.944284679,料理に興味もなくしてこなかった人間でしたがリュウジさんの動画を0年前から見様見真似でしだしてから料理が大好きで楽しくなりました最近では料理上手だね美味しいとか言われて料理を振る舞うのも嬉しいですリュウジさんの至高シリーズは本当に美味しくて大好きでとにかく真似してますこれからも投稿楽しみにしてますたくさんありがとうございます
0.940355501,0ヶ月前高0の娘が初めて麻婆豆腐を作ってくれました食べた瞬間めちゃくちゃ美味しくて0年も主婦をやってきた私は敗北を覚えました美味しさの裏にはリュウジさんがいましたそれからというもの多くの料理はリュウジさんの動画と共に作っています家族は皆んな美味しいご飯が出てくるので喜んでたくさん食べてます今回の豚汁も最高の美味しさでした白米の炊き方もリュウジさんに習って炊いたら家族全員に今日のお米いつものと違うって言われましたふっくらもちもちツヤツヤで最高でしたこれからもよろしくお願いします
0.938884166,料理動画と言ったらちゃんとした厨房でコック帽被って真剣な顔して小難しい料理作ってるイメージでしたがリュウジさんの動画は料理が苦手な人に目線を下げてくれていて本当に見やすいです
0.938742688,今日作ったのですが本気で美味しくて今までで食べた豚汁no0でした最後にニンニク生姜を入れるので味に深みが出ました有難うございました
0.938739755,豚汁が美味しい季節になったので再び作ってみました通年美味い最初に至高の豚汁を作ったときは自粛期間で日が淡と過ぎていく中でリュウジさんの動画は私に刺激をくれたコンテンツのひとつです豚汁を飲みながらふと蘇りました
0.938539636,夫婦円満のレシピに感謝です料理にこだわりのある主人がリュウジさんのレシピだと必ず美味しいと完食します分かりやすくて面白い動画で料理が苦手な私も楽しく作れるようになりました我が家は毎日リュウジさんのレシピで身体が作られてます笑これからも動画楽しみにしてます
0.937941215,マジ旨かった色作ったけど本当に格別美味しかった個人的にはにんにくは少なめ生姜ちょいマシが好みかもです最初で炒めたゴボウの風味がいい仕事してくれます豚汁断凸レシピ間違いありませんps今回奮発してはじめて買ったミツカンプロが使う味白だし鶏肉と昆布の風味がきいてオススメです
